rotation number,time after start [s]
1,0.9542474746704102
2,8.667323350906372
3,11.74868369102478
4,14.117649793624878
5,16.125125646591187
6,17.92965841293335
7,19.603532075881958
8,21.187346696853638
9,22.690743923187256
10,24.143416166305542
11,25.529757738113403
12,26.86132502555847
13,28.144428730010986
14,29.39352250099182
15,30.599064111709595
16,31.756269931793213
17,32.87272024154663
18,33.958964347839355
19,35.017367362976074
20,36.04277324676514
21,37.03388214111328
22,37.99385643005371
23,38.929482221603394
24,39.84649682044983
25,40.74352264404297
26,41.62405705451965
27,42.48721480369568
28,43.336589336395264
29,44.17456555366516
30,45.00263261795044
31,45.81825518608093
32,46.62298059463501
33,47.418644428253174
34,48.20699858665466
35,48.988664627075195
36,49.76323461532593
37,50.5317223072052
38,51.29325604438782
39,52.04892134666443
40,52.79987406730652
41,53.54453086853027
42,54.28296399116516
43,55.01606559753418
44,55.74436688423157
45,56.46941113471985
46,57.19003415107727
47,57.90590453147888
48,58.616905212402344
49,59.32359027862549
50,60.02568435668945
51,60.72352170944214
52,61.418285846710205
53,62.10786056518555
54,62.7926025390625
55,63.472275495529175
56,64.14713048934937
57,64.818532705307
58,65.4862163066864
59,66.14961838722229
60,66.80937457084656
61,67.46510887145996
62,68.11797332763672
63,68.7688319683075
64,69.41592502593994
65,70.06137943267822
66,70.70486187934875
67,71.34594178199768
68,71.98489880561829
69,72.62154936790466
70,73.25579738616943
71,73.88710117340088
72,74.5166368484497
73,75.14515995979309
74,75.77091312408447
75,76.3960964679718
76,77.01927757263184
77,77.64080429077148
78,78.26155805587769
79,78.8829710483551
80,79.50360441207886
81,80.12261581420898
82,80.73969292640686
83,81.35916543006897
84,81.99163556098938
85,82.63767576217651
86,83.29834866523743
87,83.97437858581543
88,84.66613006591797
89,85.37579679489136
90,86.10211372375488
91,86.84583067893982
92,87.6088650226593
93,88.39350318908691
94,89.19958233833313
95,90.02826356887817
96,90.88308000564575
97,91.76663064956665
98,92.68071818351746
99,93.62923288345337
100,94.61453819274902
101,95.64127826690674
102,96.71706032752991
103,97.84712672233582
104,99.04240918159485
105,100.31181836128235
106,101.669278383255
107,103.14573383331299
108,104.76820254325867
109,106.58871555328369
110,108.70235323905945
111,111.31422996520996
112,115.39456915855408
